Date,PowerBurn,Temp,HDD,CDD,Wind,Hydro,Nuke
12/8/11,17677814.3,39.99988681,25.08077547,0.080662277,9741.368799,29832.99075,94443
12/9/11,16643905.35,41.34819895,24.14203015,0.490229098,7642.512524,29650.12343,91056
12/10/11,15257134.18,39.91663473,25.61972418,0.536358914,9421.020607,28793.60621,91628
12/11/11,15221292.04,40.42966486,25.07397732,0.503642176,15471.57814,28304.87914,91628
12/12/11,16299366.26,42.56571541,22.89524436,0.460959766,8767.692023,30472.06519,91605
12/13/11,15528110.54,45.74750511,19.7869044,0.534409505,8990.318554,29626.46227,91571
12/14/11,15450921.69,49.99898294,15.79179818,0.790781122,11686.22266,28293.1043,90461
12/15/11,15172588.59,50.92172171,14.82400951,0.745731226,13742.90048,27371.02966,88492
12/16/11,15230366.47,46.65159987,18.93336198,0.584961851,5204.001442,27290.36137,88043
12/17/11,14666703.34,42.16603886,23.2210427,0.387081558,4707.242021,26962.299,92297
12/18/11,14763274.78,41.07596076,24.14039102,0.216351786,15985.9094,25411.65034,92662
12/19/11,15736742.72,45.43652007,19.93462116,0.371141236,17174.14171,28704.83224,92867
12/20/11,15326114.46,46.6027301,18.86471945,0.467449544,13725.36638,28145.60568,92817
12/21/11,14887802.85,49.17703239,16.36702748,0.54405987,10068.92829,29589.34556,92828
12/22/11,14565216.66,48.39633557,17.26870092,0.665036488,14957.59437,30338.61375,92255
12/23/11,13923202.69,43.05004432,22.53869402,0.588738338,12138.21184,30517.76469,93023
12/24/11,13059578.76,40.93680294,24.63702724,0.573830177,8705.549524,27650.61716,92702
12/25/11,12502338.95,43.40088574,22.20388472,0.604770462,9074.640062,26565.18067,93784
12/26/11,13155737.26,43.49482838,21.9165016,0.411329982,12938.48569,27176.95627,93522
12/27/11,14527561.91,45.10175355,20.31313873,0.414892274,12329.60169,28284.53775,93083
12/28/11,15036333.56,42.60821552,22.58908996,0.197305478,14522.73779,26665.09214,94058
12/29/11,14766830.24,43.12868189,22.08079349,0.209475378,12965.47736,27195.31834,95060
12/30/11,12986876.73,47.59129141,17.74655923,0.337850646,13691.05557,25960.63803,95291
12/31/11,12288126.94,49.14149454,16.48224036,0.623734893,18464.38612,27152.12885,95415
1/1/12,12478980.64,48.09089758,17.60159742,0.692494995,20327.68281,26831.32254,95618
1/2/12,15007526.82,41.06467293,24.37186849,0.436541414,15467.02305,27930.7082,94685
1/3/12,17307673.49,34.73975835,30.56618587,0.305944218,19505.33113,28041.44332,95370
1/4/12,17096904.42,38.42236146,27.19922499,0.621586451,17811.31956,27889.44674,96252
1/5/12,15095788.52,45.25985992,20.40464155,0.66450147,16414.42525,26720.79308,95474
1/6/12,14080075.38,49.27831642,16.11592805,0.394244468,22350.55563,28266.57535,95461
1/7/12,12733526.01,49.03767188,16.30370609,0.341377964,13114.42945,26563.11655,95461
1/8/12,13046136.25,45.25126216,20.22669513,0.477957292,8775.256481,25274.55132,95461
1/9/12,14110324.63,45.16548666,20.33081069,0.496297351,16028.72023,28218.20282,94514
1/10/12,15163855.42,46.30357902,19.06014826,0.363727279,11765.25293,27208.34959,95221
1/11/12,15594935.25,45.5903287,19.68367319,0.274001897,20571.72882,28362.06706,95243
1/12/12,17561976.82,42.42998663,23.04954852,0.479535149,21333.53532,28542.72578,95217
1/13/12,18822772.84,37.70740981,27.63673053,0.34414034,10993.39712,28214.61974,94111
1/14/12,16655948.68,35.88666559,29.17481181,0.061477404,11470.71195,25494.14584,94111
1/15/12,16460014.59,35.47700095,29.57858382,0.055584767,23785.44916,25978.56767,94136
1/16/12,16140027.25,42.0805328,23.42686897,0.50740177,26858.99951,27952.97025,94136
1/17/12,16113481.03,45.15405008,20.29789399,0.45194407,22487.9367,27626.85393,93259
1/18/12,17141603.22,38.92740077,26.30004222,0.22744299,18098.68292,30180.51976,92059
1/19/12,17536270.32,36.93948516,28.41395297,0.353438124,14712.16284,29886.7548,92430
1/20/12,16455606.03,38.87130134,26.83934615,0.710647493,13441.0828,28875.25057,92379
1/21/12,15344199.51,39.17220604,26.32331286,0.495518904,17725.62069,25819.53594,93132
1/22/12,15587153.73,41.41698194,24.26499468,0.681976624,22146.73883,26122.95093,93127
1/23/12,16286652.86,46.60487164,18.93373392,0.538605567,16812.22334,29156.37024,94314
1/24/12,17215517.06,46.8112616,18.76610072,0.577362317,14376.51175,29140.37967,94554
1/25/12,16697458.81,46.25186598,19.73238593,0.984251914,15067.27757,26720.00873,94082
1/26/12,16099965.31,47.90949072,18.01856458,0.928055299,18275.19743,27176.36387,93646
1/27/12,15596903.63,48.34678596,17.380004,0.726789959,21980.96561,29876.56341,94178
1/28/12,15410075.75,44.29566009,21.25425762,0.549917707,19491.23407,27101.53654,94302
1/29/12,15932582.13,42.90838383,22.61105039,0.519434225,16861.23596,24475.32816,94169
1/30/12,15953907.71,44.88092759,20.39603974,0.276967332,24582.33168,26972.81465,92495
1/31/12,15582509.83,52.49766405,13.16522594,0.662889987,19352.30537,27415.97162,92901
2/1/12,15799664.68,53.61782164,12.35135274,0.96917438,9366.158331,25739.86278,92880
2/2/12,15525591.72,49.23755884,16.5818704,0.819429235,11050.9148,26586.93818,93008
2/3/12,15910940.05,47.47240095,18.52807557,1.000476526,13461.12211,26865.42062,92524
2/4/12,15218197.84,46.91542294,18.87993118,0.795354126,16604.72802,24756.87747,92915
2/5/12,15487391.25,44.45366944,21.23989936,0.693568793,7677.167245,25016.06214,92939
2/6/12,16865766.47,44.87782567,20.73758287,0.615408537,6902.473483,26811.9138,92432
2/7/12,17737155.82,45.17910216,20.19703562,0.376137771,11901.81382,27976.20126,92459
2/8/12,18119934.36,42.39011951,23.14171388,0.531833382,5684.687594,27107.79673,93073
2/9/12,18050784.52,43.29914231,22.32416279,0.623305098,14061.38763,27200.0387,93554
2/10/12,18072678.21,42.27198229,23.31607013,0.58805242,18264.76723,27010.90768,93579
2/11/12,19145029.66,35.78767705,29.38531422,0.172991268,21321.01298,25017.19184,93629
2/12/12,19697414.76,33.41387378,31.59780794,0.011681714,17196.15552,24601.60099,92484
2/13/12,19627967.41,38.44129312,26.59098878,0.032281901,14506.37724,27687.17271,90323
2/14/12,17783826.66,43.4521734,21.76354412,0.215717516,11186.55125,26446.00394,89940
2/15/12,17276653.26,46.5569971,19.04174231,0.598739413,14521.04256,27871.26206,89955
2/16/12,16813396.77,46.97928525,18.61411413,0.593399386,12805.5916,28168.70745,90326
2/17/12,15993823.74,48.03264842,17.42029938,0.452947799,10365.58428,26738.00541,90412
2/18/12,15495308.52,45.71951185,19.73266522,0.452177069,13394.52373,23494.19801,90478
2/19/12,15876083.37,43.4650659,22.21770811,0.682774014,15590.02582,23725.50034,90159
2/20/12,16666354.22,43.24525966,21.95673135,0.201991018,21692.77395,27500.01182,88644
2/21/12,16320423.04,46.64465582,18.85558475,0.500240572,20936.09925,26032.53511,88451
2/22/12,15901846.72,52.93861379,13.3216933,1.260307093,16826.59563,25358.87582,88035
2/23/12,16240730.94,54.09846447,13.00299036,2.101454832,21743.70153,27397.4352,87630
2/24/12,16038475.27,48.65562671,17.57384203,1.229468738,20350.55519,28244.38725,87154
2/25/12,15747118.36,42.97479005,22.51405005,0.488840102,24226.08858,25071.61726,86038
2/26/12,16102705.72,43.90846904,21.53164875,0.44011779,23912.11096,25305.25184,86309
2/27/12,17278137.58,47.9547057,17.92099186,0.875697566,15838.76773,27717.98211,84370
2/28/12,17353959.9,48.51776098,17.54643171,1.064192693,22224.9737,27634.07619,84633
2/29/12,17524725.06,51.70262155,14.92341735,1.6260389,19549.70175,27942.54396,83987
3/1/12,16803316.76,51.35675585,15.51888011,1.875635961,20976.17667,29265.88802,83176
3/2/12,16309752.73,50.17387407,16.58188216,1.755756232,21267.2143,28519.38228,84216
3/3/12,15457139.9,49.43569639,16.64390189,1.079598285,19515.33744,25579.31362,84216
3/4/12,15746844.06,46.02741481,20.03728584,1.064700649,10802.38695,25206.07685,85050
3/5/12,17295937.3,44.61141683,21.27475019,0.88616702,23419.03554,28169.55021,82722
3/6/12,17034754.71,48.23602297,17.49179798,0.727820952,31638.11438,29256.99116,84089
3/7/12,16668107.81,55.65127415,10.50478356,1.156057709,26884.61848,30896.95007,84505
3/8/12,16823939.19,55.74411833,10.76725788,1.511376209,22549.15954,30116.31802,84294
3/9/12,16113058,49.65736134,16.51698684,1.174348172,17315.34965,28638.98052,85497
3/10/12,15092041.95,47.86729175,17.86596456,0.733256306,17924.70319,26839.6702,84876
3/11/12,14470095.53,53.57825608,12.25734482,0.835600894,18775.68846,25499.05504,82908
3/12/12,15345824.72,58.46474497,8.068309476,1.533054451,17105.78584,31552.9173,82711
3/13/12,16409917.89,62.18492464,5.590906007,2.775830649,21213.33702,30970.69849,82665
3/14/12,16769953.48,62.44468741,5.93664348,3.381330885,18575.74402,33605.28,82379
3/15/12,16523032.17,62.01253358,6.471014808,3.483548387,16037.1368,32896.04741,82666
3/16/12,15953238.78,60.99036873,7.097995392,3.088364125,21415.98719,33061.6761,82732
3/17/12,14844909.61,61.75509043,6.605081223,3.360171654,26214.59023,32003.07811,81194
3/18/12,15087331.68,61.5537443,6.708179663,3.261923961,28612.56854,31584.2655,80273
3/19/12,16715155.61,62.31828615,6.278359276,3.596645423,22520.86248,34948.6622,79304
3/20/12,17562215.38,63.05184516,5.521496941,3.573342103,14548.81492,35693.17571,81381
3/21/12,17489238.46,63.46459752,4.868264515,3.332862038,10315.64496,37602.04117,80610
3/22/12,17417941.42,64.47011678,4.32674663,3.796863407,10628.15291,37109.35122,80871
3/23/12,16124074.29,63.35421256,4.641662806,2.995875361,4666.442347,37849.13589,80174
3/24/12,14468265.08,60.16633275,6.819479145,1.985811898,8449.266928,38104.23344,81007
3/25/12,14709945.04,58.16364347,8.964755216,2.128398689,15851.31311,37580.17651,80674
3/26/12,16241845.87,54.75936171,12.17573998,1.935101691,26086.23837,37153.99257,80600
3/27/12,16951408.21,54.97693753,12.01575716,1.99269469,23314.71943,38410.11172,80505
3/28/12,17036185.02,60.7496694,6.887501171,2.637170576,16367.08597,37521.5544,81854
3/29/12,16708157.1,58.20422933,9.213800036,2.418029368,19636.41998,38353.45652,80929
3/30/12,16293488.62,57.58406636,10.11850937,2.702575729,12128.77752,38465.82886,81204
3/31/12,15570663.7,56.84830747,11.24255876,3.090866227,13602.51435,39174.55171,82582
4/1/12,15724242.86,58.9041921,9.498722279,3.402914382,24873.66066,36059.41643,79850
4/2/12,17603904.69,59.82641897,8.66273041,3.489149377,21541.01624,37507.77007,78880
4/3/12,18339234.07,60.15075706,8.059521077,3.210278134,18304.41555,35826.10736,79331
4/4/12,18329634.39,60.44282961,7.394251064,2.837080678,16188.49754,34875.09025,79286
4/5/12,17488158.26,55.76465097,11.36730478,2.131955755,12726.69792,36939.01409,79533
4/6/12,15215264.77,54.3545149,12.36359761,1.718112511,19525.98933,37033.00284,79422
4/7/12,14165493.71,56.56473796,10.52492126,2.089659216,20403.68167,36355.91637,79672
4/8/12,14189463.48,59.16783322,7.858850965,2.026684188,15285.2735,34779.87811,78579
4/9/12,15894514.45,59.23117905,7.912038616,2.143217663,16789.45451,36257.23465,76496
4/10/12,16467340.11,56.54982028,10.71062638,2.260446654,12544.63277,36456.22776,77009
4/11/12,17284218.06,53.88527903,12.86352544,1.748804465,14299.48981,36392.9371,76353
4/12/12,17283590.99,54.71302654,11.82402818,1.537054721,20920.29475,36851.32653,76574
4/13/12,17025963.64,56.87506152,10.01156007,1.886621591,21076.56596,38070.12189,75472
4/14/12,15398569.25,60.58437475,7.084611741,2.668986495,25916.3559,36421.68277,76018
4/15/12,16322776.31,65.59438079,3.591726961,4.186107754,24924.00868,36227.36258,75328
4/16/12,18134014.76,64.73723245,4.702103464,4.439335912,14921.9539,36672.05637,74878
4/17/12,18265222.53,62.20357748,6.339815451,3.54339293,13130.87485,37326.98363,74878
4/18/12,17685720.88,60.11989287,7.182298395,2.302191267,21825.78477,37381.8596,75489
4/19/12,17433930.31,61.70848149,6.006825308,2.715306794,20473.43326,37659.58484,75855
4/20/12,17564874.96,62.21624381,5.978639751,3.194883561,16659.95256,37900.31349,76892
4/21/12,15859787.41,61.11214125,7.080726508,3.192867762,11396.93072,38562.21621,75711
4/22/12,15743788.17,57.19658762,10.25329671,2.449884329,13495.01527,39877.25985,75142
4/23/12,17315874.64,55.62891369,11.216862,1.845775687,12002.83506,39109.59785,76904
4/24/12,17488470.11,58.2105291,8.943547976,2.154077071,16736.42976,38104.06433,76849
4/25/12,17358298.68,62.40646853,6.502787652,3.909256178,17147.10031,39007.13245,77015
4/26/12,17579510.64,61.14862864,7.261270541,3.409899178,20617.36483,37620.56956,77369
4/27/12,16833156.92,58.3882513,9.806150869,3.194402174,24843.35539,39462.84034,77289
4/28/12,16500289.07,58.67321966,9.946936993,3.620156653,18033.51931,39493.21746,78535
4/29/12,16564036.95,61.00180314,7.815404827,3.817207971,13347.90271,40444.74952,79623
4/30/12,18057222.38,63.30944575,6.170218902,4.479664653,16658.99199,40885.11701,78422
5/1/12,18691859.61,66.32388258,4.258137073,5.582019653,26354.53926,41104.88293,77628
5/2/12,19890748.04,67.36199462,4.120336977,6.482331594,20021.0402,41405.79743,78492
5/3/12,19661552.39,68.88618781,3.235779232,7.12196704,14862.50226,42106.15184,78960
5/4/12,18494297.85,69.51456881,2.499449524,7.014018336,18640.69983,41087.27297,80598
5/5/12,17151135.85,67.44230271,3.748824515,6.191127223,20135.28944,40291.23449,78725
5/6/12,17260932.85,67.00952237,3.679475204,5.688997572,16654.20433,40691.26657,77721
5/7/12,18090985.19,66.17304705,3.701255691,4.874302738,16258.23757,40725.44946,77857
5/8/12,18058455.55,65.83903257,3.153025933,3.992058499,13130.62123,39436.41119,79635
5/9/12,18246237.81,64.54650702,4.107995982,3.654503003,10929.01796,38336.13993,80288
5/10/12,17391211.32,62.75576179,5.376823095,3.13258488,17072.41206,40449.56413,79590
5/11/12,16527081.11,63.80183519,4.776218934,3.578054127,12377.20681,40886.562,79942
5/12/12,15718162.77,65.99509704,3.354548679,4.34964572,7659.273131,40136.14693,82141
5/13/12,15895537.94,67.25102084,2.624478153,4.875498988,5559.872279,39197.4445,82974
5/14/12,17148027.3,68.11966941,2.005309027,5.124978439,6832.260723,40233.92215,84255
5/15/12,18469668.72,68.86744931,1.856523853,5.723973167,14391.14185,39854.25813,84558
5/16/12,18555982.45,68.58506785,2.431448268,6.016516115,12826.11515,39290.8152,84912
5/17/12,17957984.88,66.7256296,3.472699428,5.198329025,23393.02397,39637.6317,84998
5/18/12,17481335.76,67.88786763,2.935239225,5.823106851,27050.18764,39943.94723,83081
5/19/12,15918148.27,69.93180106,2.186059506,7.117860566,22974.15392,39941.50044,82078
5/20/12,16436234.27,70.97207436,1.626258733,7.598333093,14141.37108,40791.23389,82078
5/21/12,17835797.27,69.05529345,2.141071819,6.196365264,9330.00877,40967.51501,81810
5/22/12,18808731.74,69.11664307,2.042574211,6.159217277,21881.89365,39942.93865,81837
5/23/12,19230847.97,70.51830853,1.773754628,7.29206316,29450.45756,39498.06772,81630
5/24/12,19822499.69,72.10210039,1.380834967,8.482935358,19390.14206,41274.25992,82394
5/25/12,20316148.27,72.90878065,1.488867242,9.397647896,19330.20659,41018.00855,82587
5/26/12,19193085,73.6288558,1.437737756,10.06659356,25410.99397,38975.52914,82623
5/27/12,18878121.53,74.55036576,1.262003821,10.81236959,29163.09446,36801.71016,83327
5/28/12,19418151.41,76.39580646,0.995273427,12.39107989,18378.07121,37648.2437,84038
5/29/12,20950085.41,74.66637857,1.173802301,10.84018087,19524.57401,38151.84345,85168
5/30/12,20123045.08,71.96878084,1.553237033,8.522017876,16872.89392,37729.49829,83225
5/31/12,20413747.7,69.99080536,2.714413426,7.705218785,16651.78574,37059.23901,83401
6/1/12,18049954.74,68.13497762,2.745900183,5.880877801,13759.9175,37896.02552,83903
6/2/12,16394913.09,69.03964654,2.363253937,6.402900478,17266.03113,33960.4093,83152
6/3/12,17232271.87,71.11763135,1.60569585,7.723327202,17131.90734,36662.54575,83152
6/4/12,19157938.45,69.55713956,2.622568892,7.179708456,10941.0907,37316.38464,83660
6/5/12,19185984.77,67.83895063,3.189595085,6.028545713,12719.71075,35435.54467,84627
6/6/12,18543523.42,68.37428071,2.792131809,6.166412517,13516.27186,38634.85707,82774
6/7/12,18884246.62,70.53893883,1.747145083,7.286083912,11842.07295,41264.51188,84508
6/8/12,18470074.5,72.17603026,1.47174499,8.647775245,17004.26423,39453.47902,87708
6/9/12,18390429.45,73.91996841,1.022263728,9.942232135,26742.20448,36955.02485,89406
6/10/12,18922122.02,75.73492434,0.715720914,11.45064525,22054.48337,38869.17797,90124
6/11/12,20616627.65,75.12316911,0.668836586,10.7920057,16802.23967,40234.67605,90896
6/12/12,20351855.27,72.74844178,0.832285595,8.580727377,15791.59429,38953.50323,90410
6/13/12,20550521.39,71.43637784,1.403546608,7.839924453,21594.04225,37018.83685,91058
6/14/12,20953060.39,72.79583751,1.230774635,9.026612147,24333.60927,39892.70894,91600
6/15/12,20726528.32,73.82552136,0.772131757,9.597653121,13858.31752,40375.38734,91514
6/16/12,19404304.65,74.97960097,0.514417321,10.49401829,12307.28128,39711.34482,92514
6/17/12,19555671.13,73.75132667,0.740160594,9.491487268,19318.72256,38177.59311,93144
6/18/12,21231572.6,74.25400712,0.949088639,10.20309576,27630.28577,37425.05797,91609
6/19/12,22997122.13,76.79629044,0.597054544,12.39334499,29601.32149,39575.44991,92451
6/20/12,24053783.25,79.18294418,0.429826255,14.61277044,22877.94883,41241.0343,92418
6/21/12,23882018.38,79.19853192,0.473806291,14.67233821,11431.52022,40952.82413,93319
6/22/12,21587430.72,77.50573901,0.555558496,13.06129751,10914.56166,40458.39577,93939
6/23/12,19729977.65,76.09816467,0.73990492,11.83806959,14346.08724,40009.88528,94992
6/24/12,20131147.13,77.76036739,0.570933061,13.33130045,13145.3438,39982.70553,94461
6/25/12,21631086.13,75.33328829,0.773317824,11.10660611,12362.15669,40798.60244,94233
6/26/12,21806059.16,73.80300237,1.273776664,10.07677904,19712.50822,39664.79824,93709
6/27/12,22793253.59,76.58730136,0.769335208,12.35663657,16235.18501,40785.37796,93581
6/28/12,25348427.65,80.44823694,0.377790038,15.82602698,14148.40293,40718.8806,93491
6/29/12,25265182.01,81.65611672,0.216139767,16.87225648,13787.09791,40539.83503,93389
6/30/12,24257501.3,81.44376193,0.186014527,16.62977646,13169.73579,39851.77249,92439
7/1/12,23758176.09,81.49448663,0.228246184,16.72273281,14123.50986,39259.32108,92430
7/2/12,25140928.51,80.09460523,0.296784221,15.39138945,19796.64068,39951.31323,92432
7/3/12,24106493.98,80.65846127,0.345854714,16.00431598,21298.94388,40094.50077,92340
7/4/12,23191822.7,81.92181654,0.355366099,17.27718264,17270.05963,40008.60094,92415
7/5/12,24579193.12,82.17867448,0.314084588,17.49275907,12658.27269,40179.51086,93627
7/6/12,25935473.51,82.43797079,0.278834189,17.71680498,10364.89574,40550.28332,93595
7/7/12,24165900.42,82.8918199,0.291689676,18.18350957,9268.15437,40439.28031,93542
7/8/12,23443607.47,80.76017187,0.35227122,16.11244309,7460.366601,40087.00781,93877
7/9/12,24752065.89,79.00656732,0.319436466,14.32600379,8416.457257,40132.40895,95584
7/10/12,24867576.56,78.15595224,0.304084207,13.46003645,7888.569068,40376.43948,95587
7/11/12,24441952.03,77.93717831,0.251533396,13.18871171,7229.637053,40183.2967,96683
7/12/12,24167192.16,78.28431819,0.2251051,13.50942329,8308.268392,40100.52988,94370
7/13/12,23807837.68,79.02733301,0.238040382,14.26537339,8744.018331,39033.17539,93258
7/14/12,22402280.71,78.69808617,0.171947967,13.87003414,8042.661736,38853.79008,93315
7/15/12,22283063.76,79.64854019,0.223517785,14.87205797,13305.3309,37760.76896,93173
7/16/12,23997529.65,80.35728653,0.2211943,15.57848083,15789.85627,38774.38048,93477
7/17/12,24920171.4,82.46307974,0.14516613,17.60824587,13944.6474,38341.30537,93784
7/18/12,25250623.54,81.90388238,0.169125924,17.0730083,12130.18704,37807.69338,89655
7/19/12,24993703.88,79.56100752,0.135632373,14.6966399,9796.314155,38413.5785,91894
7/20/12,23996366.32,76.87904217,0.214250366,12.09329254,10886.01258,38567.01127,92812
7/21/12,22871457.32,77.44409053,0.21860152,12.66269205,8600.813781,39265.23694,93470
7/22/12,22608033.8,79.06182125,0.239440645,14.3012619,13401.88861,38050.43131,94081
7/23/12,25552689.27,81.1598186,0.313571384,16.47338998,14078.26393,38292.49965,92305
7/24/12,25479094.69,80.84327707,0.216311369,16.05958844,16684.19692,37623.15017,92809
7/25/12,26005009.22,80.15780097,0.272504712,15.43030568,19485.59373,37843.30585,95232
7/26/12,25977421.8,81.00484711,0.234791033,16.23963815,13015.2338,38493.0818,94537
7/27/12,24482999.81,79.68808464,0.263111993,14.95119663,11515.83188,37118.27141,93374
7/28/12,21667733.8,78.19360108,0.285995319,13.47959639,11746.72594,36401.4912,93580
7/29/12,21865715.27,77.98451982,0.255262767,13.23978258,10947.45826,36960.71726,93687
7/30/12,23978738.32,78.98167012,0.2266301,14.20830022,12433.31709,36598.21096,94599
7/31/12,23661076.51,78.84588299,0.191386134,14.03726913,9445.055663,37262.04424,96222
8/1/12,24847034.16,79.52136598,0.199454105,14.72082008,12284.68352,36338.44506,96840
8/2/12,25245011.59,80.64657772,0.252225467,15.89880319,13221.78092,35844.16118,98025
8/3/12,25107786.62,81.47874867,0.170002983,16.64875166,14499.21394,35679.85601,96830
8/4/12,22696898.67,81.34726885,0.202675508,16.54994435,15236.62053,35313.98474,96332
8/5/12,22378276.67,80.23693848,0.188424986,15.42536347,8216.156456,34250.22653,95539
8/6/12,23952541.14,79.46375287,0.236496373,14.70024924,9661.322104,34839.98664,96054
8/7/12,24816159.91,79.55295274,0.244611501,14.79756424,9683.164809,34503.78228,96323
8/8/12,25539455.14,80.54777541,0.14978307,15.69755848,11207.82996,33229.18044,95385
8/9/12,25469011.38,79.43655672,0.210156785,14.64671351,9958.645533,34802.91462,95315
8/10/12,23562531.43,77.21485658,0.420489616,12.6353462,9475.208628,34200.41985,95290
8/11/12,21306816.67,77.04876521,0.559963968,12.60872918,8010.258182,34646.9038,95321
8/12/12,21649126.14,77.72182709,0.519440377,13.24126747,10198.15534,33748.10461,93591
8/13/12,23410427.19,77.66431461,0.308707716,12.97302232,6845.911848,34472.49027,93573
8/14/12,24568927.78,77.46896838,0.339555005,12.80852339,11227.00906,32863.4237,92296
8/15/12,24178318.49,77.46709847,0.188406475,12.65550494,17302.99328,31612.87574,92257
8/16/12,24309671.07,77.6893598,0.332155759,13.02151556,15770.62043,33286.62613,91118
8/17/12,22396790.19,76.91457161,0.613490039,12.52806165,6558.992338,33135.87678,92392
8/18/12,19629709.72,74.01690061,0.901258558,9.918159173,7865.896077,31787.76293,92120
8/19/12,19379726.72,73.77677814,0.770217135,9.546995273,9179.638996,31602.08646,93736
8/20/12,20749863.72,74.06798991,0.868427817,9.936417725,6933.377373,32052.11744,93901
8/21/12,21328315.78,73.96795202,0.777097052,9.74504907,11727.77964,32009.64045,94118
8/22/12,21099096.15,74.44461221,0.705563564,10.15017578,15311.22544,32056.18326,93370
8/23/12,21125553.25,76.17706914,0.414036736,11.59110587,21702.63609,31735.70415,94460
8/24/12,21327580.07,77.06508598,0.387066701,12.45215268,16803.91645,31174.06743,93635
8/25/12,19842832.07,76.66537195,0.320097498,11.98546944,14531.88083,29680.14252,94492
8/26/12,19730183.07,76.42105439,0.280589345,11.70164373,9137.209101,27536.86546,93658
8/27/12,21933486.54,77.79400564,0.189520515,12.98352616,5726.350369,29855.48184,93552
8/28/12,23603698.07,78.69699865,0.218504214,13.91550286,9771.598291,29809.49769,92565
8/29/12,23981856.23,77.11470118,0.435585885,12.55028707,11221.9841,30974.26659,92369
8/30/12,24471098.15,77.42676238,0.564598268,12.99136065,11794.67223,31023.0068,91501
8/31/12,24213940.4,79.5312184,0.394752578,14.92597097,10952.80798,28353.45278,91644
9/1/12,21556439.03,78.91703025,0.370386061,14.28741631,12171.64025,27315.27233,92262
9/2/12,21243319.66,77.6310331,0.414332749,13.04536585,13512.2306,26775.17794,92262
9/3/12,22015578.66,77.97191037,0.318505678,13.29041605,9723.449325,26790.84239,92262
9/4/12,24030826.13,78.60634226,0.334349739,13.940692,9366.848773,29511.86704,92461
9/5/12,24635559.89,78.38349306,0.316126377,13.69961944,10558.88416,28562.67283,93527
9/6/12,24625668.89,77.87247012,0.280028598,13.15249872,9527.92733,28983.60416,94108
9/7/12,23332229.72,76.9260185,0.513581153,12.43959966,16262.15451,29626.49553,94935
9/8/12,19002330.49,72.96590844,1.100190244,9.066098686,16044.62624,27219.65924,96148
9/9/12,18224174.2,70.63046128,1.567122625,7.197583903,10214.01224,24351.66235,95240
9/10/12,19372305.2,69.9667483,1.946807776,6.913556076,18627.20195,26676.36904,92943
9/11/12,20085764.01,70.29751692,1.873727364,7.171244284,21747.70615,27611.26037,92785
9/12/12,20093728.75,71.99959265,1.393865111,8.393457759,16076.83318,27581.53607,93285
9/13/12,19949023,71.59695305,1.378519579,7.975472632,11913.38272,27783.24742,92208
9/14/12,18812214.9,71.18731434,1.605296163,7.792610505,8115.25227,27535.79899,92208
9/15/12,17242566.26,70.6915095,1.970511963,7.662021466,8737.051891,26066.56184,89378
9/16/12,17547044.94,69.67839997,1.942053076,6.620453042,8437.026481,24489.02367,87534
9/17/12,18812542.23,69.7215247,1.916688365,6.638213063,11700.47361,27335.22242,86533
9/18/12,19351576.1,68.53780672,2.897147582,6.434954297,9409.741637,27166.23774,86500
9/19/12,18796215.77,66.61893566,3.653206785,5.27214245,17777.67369,27063.12179,86174
9/20/12,19098135.98,67.48763189,3.156011419,5.643643305,12815.13976,26711.32284,85585
9/21/12,18418028.81,68.63352498,2.815747621,6.4492726,14145.97168,27121.27055,85768
9/22/12,16418212.41,68.62285902,3.589079816,7.211938841,14655.36486,25089.5701,85332
9/23/12,16377671.5,65.54202815,5.232179705,5.77420785,10037.84248,24950.20331,84587
9/24/12,17440932.82,64.91225704,5.147362422,5.05961946,19927.55325,26046.12117,85502
9/25/12,19216199.08,67.25748471,3.332295517,5.589780224,18352.97215,24606.62635,83855
9/26/12,19559543.53,69.96294031,1.881249546,6.844189859,11781.87549,25730.08147,85503
9/27/12,20221817.27,69.37523986,2.549504816,6.924744676,6533.614977,26194.66772,85612
9/28/12,19378680.27,68.81837558,2.660241126,6.478616704,5684.123976,25355.32092,85836
9/29/12,18189709.8,67.28340229,2.978129301,5.261531591,11889.51554,23140.40324,86766
9/30/12,18293717.01,66.38582473,3.468195096,4.854019826,6540.57491,24376.43213,87170
10/1/12,19159098.57,66.38190875,3.749198475,5.131107226,12725.43646,24400.02702,87079
10/2/12,19134806.38,68.60556313,2.23933328,5.844896415,9898.499257,23206.61934,87085
10/3/12,18818574.32,69.06515654,1.948490759,6.013647297,18168.33168,24550.1588,86787
10/4/12,18639314.85,68.59411581,2.489396963,6.083512774,23464.69004,23611.76844,86964
10/5/12,17830434.2,64.91269998,5.436727753,5.349427731,16189.4104,22557.3388,84916
10/6/12,15533078.23,60.69512476,8.351981418,4.047106177,16156.53621,21831.16831,82594
10/7/12,15469033.58,55.76501761,11.58262802,2.34764563,9206.794258,22198.63192,80266
10/8/12,16432213.41,55.82296828,11.3123684,2.135336684,17895.66544,23028.54707,80234
10/9/12,17286062.28,59.09646986,8.509611531,2.606081388,20472.68426,24064.34472,81025
10/10/12,17207231.4,59.77978935,8.104432737,2.884222089,14325.81578,23071.03725,81510
10/11/12,17112042.41,59.18093595,8.752533445,2.933469397,18912.71408,22949.26062,80622
10/12/12,15762079.81,58.13070508,9.730228145,2.860933225,22706.39838,20847.67567,81427
